name	chrom	pos
P007620	15	80480221
P007621	15	80665955
P007622	15	80686251
P007623	15	80714931
P007624	15	80855842
P007625	15	82193782
P007626	15	82574618
P007627	15	82680099
P007628	15	83254708
P007629	15	83289431
P007630	15	83300613
P007631	15	83639429
P007632	15	83664641
P007633	15	84277150
P007634	15	84784562
P007635	15	84796160
P007636	15	85311062
P007637	15	85721440
P007638	15	86118477
P007639	15	86123988
P007640	15	86350310
P007641	15	86350508
P007642	15	87150106
P007643	15	87541923
P007644	15	88073380
P007645	15	88354093
P007646	15	88373586
P007647	15	88616092
P007648	15	88770374
P007649	15	88977558
P007650	15	89378884
P007651	15	89556883
P007652	15	89618559
P007653	15	89859994
P007654	15	90057054
P007655	15	90064593
P007656	15	90752952
P007657	15	90778486
P007658	15	91172598
P007659	15	91378649
P007660	15	91543240
P007661	15	91681424
P007662	15	91687159
P007663	15	91716130
P007664	15	92310299
P007665	15	92421288
P007666	15	92483496
P007667	15	92483782
P007668	15	92516992
P007669	15	92621667
P007670	15	93006230
P007671	15	93200397
P007672	15	93345092
P007673	15	93480423
P007674	15	93627639
P007675	15	94278351
P007676	15	94603102
P007677	15	94871918
P007678	15	95114403
P007679	15	95437453
P007680	15	95653009
P007681	15	95819755
P007682	15	95884134
P007683	15	96203935
P007684	15	96863095
P007685	15	97409415
P007686	15	97902205
P007687	15	98107964
P007688	15	98112340
P007689	15	98672060
P007690	15	98764685
P007691	15	99051196
P007692	15	99408970
P007693	15	99477911
P007694	15	99540258
P007695	15	99572420
P007696	15	99768580
P007697	15	99929136
P007698	15	100255320
P007699	15	100261115
P007700	15	100274747
P007701	15	101189481
P007702	15	101214182
P007703	16	655262
P007704	16	994364
P007705	16	1610070
P007706	16	1673885
P007707	16	1746953
P007708	16	1772069
P007709	16	1881703
P007710	16	2412067
P007711	16	2421236
P007712	16	2749530
P007713	16	2780960
P007714	16	3035041
P007715	16	3252779
P007716	16	3407682
P007717	16	3467507
P007718	16	3618856
P007719	16	3851225
P007720	16	4345917
P007721	16	4586222
P007722	16	4692113
P007723	16	5474802
P007724	16	5478605
P007725	16	5760406
P007726	16	6102912
P007727	16	6517526
P007728	16	6548389
P007729	16	6552165
P007730	16	6586367
P007731	16	7471036
P007732	16	7538652
P007733	16	7624153
P007734	16	7643247
P007735	16	7772380
P007736	16	7811187
P007737	16	8804259
P007738	16	8811439
P007739	16	9318907
P007740	16	9800580
P007741	16	9867387
P007742	16	10563198
P007743	16	10664344
P007744	16	10725361
P007745	16	10823122
P007746	16	10864350
P007747	16	10924058
P007748	16	11100333
P007749	16	11144209
P007750	16	11372830
P007751	16	11775872
P007752	16	11840700
P007753	16	11870494
P007754	16	12084047
P007755	16	12373069
P007756	16	12733019
P007757	16	13116576
P007758	16	13609820
P007759	16	13873985
P007760	16	14201269
P007761	16	14288686
P007762	16	14327297
P007763	16	14348101
P007764	16	14445607
P007765	16	14506149
P007766	16	14549779
P007767	16	19128738
P007768	16	19252763
P007769	16	19505177
P007770	16	19581973
P007771	16	19651224
P007772	16	19713882
P007773	16	19745980
P007774	16	20707291
P007775	16	22785204
P007776	16	23124398
P007777	16	23165663
P007778	16	23183926
P007779	16	23435187
P007780	16	23621566
P007781	16	24436474
P007782	16	25138026
P007783	16	25193558
P007784	16	25508517
P007785	16	25520007
P007786	16	25587381
P007787	16	25589839
P007788	16	25674306
P007789	16	25893326
P007790	16	25997443
P007791	16	26079604
P007792	16	26132643
P007793	16	26355248
P007794	16	26462221
P007795	16	26931142
P007796	16	27010707
P007797	16	27446196
P007798	16	27897325
P007799	16	28072982
P007800	16	28336736
P007801	16	28536201
P007802	16	30546488
P007803	16	30615197
P007804	16	31083026
P007805	16	31147639
P007806	16	31148215
P007807	16	31663854
P007808	16	31692173
P007809	16	31850299
P007810	16	46668810
P007811	16	46801989
P007812	16	46891253
P007813	16	46900438
P007814	16	46947178
P007815	16	47189187
P007816	16	47707211
P007817	16	48046060
P007818	16	48080258
P007819	16	48156871
P007820	16	48173404
P007821	16	48603192
P007822	16	49519945
P007823	16	49808684
P007824	16	49814175
P007825	16	49826409
P007826	16	50071115
P007827	16	50091335
P007828	16	50156271
P007829	16	50443200
P007830	16	51007359
P007831	16	51037009
P007832	16	51208693
P007833	16	51258826
P007834	16	51270726
P007835	16	51449543
P007836	16	51602444
P007837	16	51817742
P007838	16	52495096
P007839	16	52527627
P007840	16	52895266
P007841	16	52897246
P007842	16	53092425
P007843	16	53219560
P007844	16	53541390
P007845	16	53719254
P007846	16	53795409
P007847	16	53850170
P007848	16	53868316
P007849	16	54069465
P007850	16	54245389
P007851	16	54272374
P007852	16	54347314
P007853	16	54422276
P007854	16	54786557
P007855	16	55483221
P007856	16	55875846
P007857	16	56235799
P007858	16	56252671
P007859	16	56376209
P007860	16	56376688
P007861	16	56664966
P007862	16	56713503
P007863	16	56874272
P007864	16	57085364
P007865	16	57199431
P007866	16	57480074
P007867	16	57610423
P007868	16	57848318
P007869	16	58417166
P007870	16	58920938
P007871	16	59044099
P007872	16	59062722
P007873	16	60167930
P007874	16	60331211
P007875	16	60450548
P007876	16	60510631
P007877	16	60688335
P007878	16	60759829
P007879	16	60774193
P007880	16	61140452
P007881	16	61241361
P007882	16	61321846
P007883	16	61324706
P007884	16	61642261
P007885	16	61728572
P007886	16	61932680
P007887	16	62079081
P007888	16	62449235
P007889	16	62631213
P007890	16	62662325
P007891	16	62764330
P007892	16	62776003
P007893	16	63766074
P007894	16	63968936
P007895	16	64014002
P007896	16	64447002
P007897	16	65115757
P007898	16	65221387
P007899	16	65567159
P007900	16	66036359
P007901	16	66312180
P007902	16	67437336
P007903	16	67814865
P007904	16	67998721
P007905	16	68256368
P007906	16	68494322
P007907	16	68615188
P007908	16	68795374
P007909	16	68805784
P007910	16	68811379
P007911	16	68898187
P007912	16	69259315
P007913	16	69823835
P007914	16	69853383
P007915	16	70435576
P007916	16	70436856
P007917	16	70500120
P007918	16	70510960
P007919	16	70723314
P007920	16	70757555
P007921	16	71290947
P007922	16	71434795
P007923	16	71804073
P007924	16	73226376
P007925	16	73331696
P007926	16	73817834
P007927	16	74040018
P007928	16	74678276
P007929	16	74911787
P007930	16	74963657
P007931	16	75025548
P007932	16	75335658
P007933	16	76062978
P007934	16	76354874
P007935	16	76704228
P007936	16	77679260
P007937	16	77953625
P007938	16	78088011
P007939	16	78156088
P007940	16	78209069
P007941	16	78308940
P007942	16	78496876
P007943	16	78596521
P007944	16	78934460
P007945	16	79009468
P007946	16	79236908
P007947	16	79366854
P007948	16	79597075
P007949	16	79689130
P007950	16	79860514
P007951	16	79868830
P007952	16	79889527
P007953	16	80023074
P007954	16	80246643
P007955	16	80722556
P007956	16	80779181
P007957	16	80807662
P007958	16	81036324
P007959	16	81277784
P007960	16	81696728
P007961	16	81844645
P007962	16	82145377
P007963	16	82154395
P007964	16	82580869
P007965	16	82655660
P007966	16	82867755
P007967	16	82869269
P007968	16	83524491
P007969	16	83551507
P007970	16	83677410
P007971	16	84943686
P007972	16	85100976
P007973	16	85567156
P007974	16	85623736
P007975	16	85624399
P007976	16	85838587
P007977	16	85838653
P007978	16	85999992
P007979	16	86029293
P007980	16	86149217
P007981	16	86193544
P007982	16	86407762
P007983	16	86740411
P007984	16	87312926
P007985	16	87329704
P007986	16	87583253
P007987	16	87765157
P007988	16	87845037
P007989	16	89371839
P007990	17	1243941
P007991	17	1305579
P007992	17	1539540
P007993	17	1574627
P007994	17	1583136
P007995	17	2639362
P007996	17	2725555
P007997	17	2898095
P007998	17	3132254
P007999	17	3776415
P008000	17	4985783
P008001	17	5833946
P008002	17	5852445
P008003	17	5867758
P008004	17	6091866
P008005	17	6135803
P008006	17	6683215
P008007	17	6739629
P008008	17	7310822
P008009	17	7404991
P008010	17	7630020
P008011	17	7743099
P008012	17	7886735
P008013	17	8264429
P008014	17	8566226
P008015	17	8650962
P008016	17	8859566
P008017	17	9068448
P008018	17	9628574
P008019	17	9654064
P008020	17	9657153
P008021	17	9716911
P008022	17	9732077
P008023	17	9739738
P008024	17	9798619
P008025	17	10202115
P008026	17	10601990
P008027	17	11039460
P008028	17	11126125
P008029	17	11907867
P008030	17	11957090
P008031	17	12040827
P008032	17	12222749
P008033	17	12257862
P008034	17	12668568
P008035	17	12677911
P008036	17	12771381
P008037	17	12814925
P008038	17	12866546
P008039	17	12895984
P008040	17	13059468
P008041	17	13257183
P008042	17	13490948
P008043	17	13684167
P008044	17	13707817
P008045	17	15703313
P008046	17	15910286
P008047	17	16005433
P008048	17	16080534
P008049	17	16117862
P008050	17	16263496
P008051	17	16408615
P008052	17	16554971
P008053	17	16866075
P008054	17	16919866
P008055	17	17285746
P008056	17	17426009
P008057	17	17537203
P008058	17	17734509
P008059	17	17774289
P008060	17	17802779
P008061	17	17817753
P008062	17	17898870
P008063	17	17960011
P008064	17	18180615
P008065	17	18205290
P008066	17	18278767
P008067	17	18569532
P008068	17	18598783
P008069	17	19264732
P008070	17	19751484
P008071	17	19859688
P008072	17	19864787
P008073	17	19944215
P008074	17	20605109
P008075	17	20749493
P008076	17	20804010
P008077	17	20949958
P008078	17	21121705
P008079	17	21145702
P008080	17	25363654
P008081	17	25557550
P008082	17	25626167
P008083	17	25662274
P008084	17	25685052
P008085	17	25771899
P008086	17	25943706
P008087	17	25989914
P008088	17	26175872
P008089	17	26200813
P008090	17	26265688
P008091	17	26372943
P008092	17	26398130
P008093	17	26774762
P008094	17	26878356
P008095	17	27182944
P008096	17	27288333
P008097	17	27574052
P008098	17	28053780
P008099	17	28118435
P008100	17	28187272
P008101	17	28383646
P008102	17	28404581
P008103	17	28410772
P008104	17	28520503
P008105	17	28538837
P008106	17	28685949
P008107	17	28698774
P008108	17	28905332
P008109	17	29215642
P008110	17	29238273
P008111	17	29251773
P008112	17	29326735
P008113	17	29405915
P008114	17	29941966
P008115	17	30113295
P008116	17	30498012
P008117	17	30606301
P008118	17	30737832
P008119	17	30822975
P008120	17	30960445
P008121	17	31099432
P008122	17	31222364
P008123	17	31372309
P008124	17	31825116
P008125	17	31829023
P008126	17	31851875
P008127	17	33014555
P008128	17	33023707
P008129	17	33217948
P008130	17	33224299
P008131	17	33237377
P008132	17	33252070
P008133	17	33330252
P008134	17	33499868
P008135	17	33829958
P008136	17	33971208
P008137	17	34108080
P008138	17	34155740
P008139	17	34248439
P008140	17	34335511
P008141	17	34386004
P008142	17	35086160
P008143	17	35102706
P008144	17	35258114
P008145	17	35259685
P008146	17	35428714
P008147	17	35606865
P008148	17	35818462
P008149	17	35939050
P008150	17	36479190
P008151	17	36710513
P008152	17	36781921
P008153	17	36952807
P008154	17	36953754
P008155	17	37046871
P008156	17	37081707
P008157	17	37160979
P008158	17	37333396
P008159	17	37569665
P008160	17	37619818
P008161	17	37662394
P008162	17	37709522
P008163	17	37726765
P008164	17	37836581
P008165	17	37863585
P008166	17	37881553
P008167	17	37905816
P008168	17	38128311
P008169	17	38265591
P008170	17	38271452
P008171	17	38341603
P008172	17	38412772
P008173	17	38480657
P008174	17	38544444
P008175	17	38570464
P008176	17	38640744
P008177	17	38652844
P008178	17	38772660
P008179	17	38916313
P008180	17	39029747
P008181	17	39100001
P008182	17	39346518
P008183	17	39647368
P008184	17	39712584
P008185	17	39786415
P008186	17	39800130
P008187	17	39809446
P008188	17	40041676
P008189	17	40127537
P008190	17	40360643
P008191	17	40416100
P008192	17	40518157
P008193	17	41130547
P008194	17	41178764
P008195	17	41197274
P008196	17	41243031
P008197	17	41628292
P008198	17	41831063
P008199	17	41967061
P008200	17	42039287
P008201	17	42311869
P008202	17	42332587
P008203	17	42354657
P008204	17	42390653
P008205	17	42628193
P008206	17	42921668
P008207	17	42972457
P008208	17	43107658
P008209	17	43511538
P008210	17	44880353
P008211	17	44903953
P008212	17	45347892
P008213	17	45611074
P008214	17	45644154
P008215	17	45769294
P008216	17	46035930
P008217	17	46105547
P008218	17	46209070
P008219	17	46417776
P008220	17	46525353
P008221	17	46827877
P008222	17	46828412
P008223	17	46833298
P008224	17	46938236
P008225	17	47165236
P008226	17	47187056
P008227	17	47211387
P008228	17	47390136
P008229	17	47438624
P008230	17	47591802
P008231	17	47698471
P008232	17	47703007
P008233	17	47981617
P008234	17	48030656
P008235	17	48051772
P008236	17	48111430
P008237	17	48223677
P008238	17	48447928
P008239	17	48565677
P008240	17	48644537
P008241	17	48731631
P008242	17	48735774
P008243	17	48864179
P008244	17	48887806
P008245	17	48947954
P008246	17	49081782
P008247	17	49242267
P008248	17	49844513
P008249	17	49957482
P008250	17	50215881
P008251	17	50294106
P008252	17	50347256
P008253	17	50356773
P008254	17	50515580
P008255	17	51499001
P008256	17	51511219
P008257	17	51670019
P008258	17	51792862
P008259	17	51847660
P008260	17	51872019
P008261	17	51981277
P008262	17	52313714
P008263	17	52511814
P008264	17	52680450
P008265	17	52711912
P008266	17	52800454
P008267	17	52870256
P008268	17	52917768
P008269	17	52931473
P008270	17	52947422
P008271	17	52968458
P008272	17	52971318
P008273	17	52987958
P008274	17	53100168
P008275	17	53193781
P008276	17	53216985
P008277	17	53316913
P008278	17	53352352
P008279	17	53400110
P008280	17	53650205
P008281	17	54040608
P008282	17	54190386
P008283	17	54201431
P008284	17	54293708
P008285	17	54368821
P008286	17	54468369
P008287	17	54552209
P008288	17	54616168
P008289	17	54652410
P008290	17	54778904
P008291	17	54871755
P008292	17	54875103
P008293	17	54896487
P008294	17	54940461
P008295	17	55203315
P008296	17	55357434
P008297	17	55401227
P008298	17	55607591
P008299	17	55607672
P008300	17	55824949
P008301	17	55856050
P008302	17	56195246
P008303	17	56261981
P008304	17	56326015
P008305	17	56608401
P008306	17	56793676
P008307	17	56793800
P008308	17	56794811
P008309	17	56802190
P008310	17	57210069
P008311	17	57439409
P008312	17	57445109
P008313	17	57467073
P008314	17	57740075
P008315	17	57809931
P008316	17	57990669
P008317	17	58076174
P008318	17	58450344
P008319	17	58706599
P008320	17	58834724
P008321	17	58852331
P008322	17	58882589
P008323	17	59001198
P008324	17	59079666
P008325	17	59106724
P008326	17	59145532
P008327	17	59172565
P008328	17	59199476
P008329	17	59221862
P008330	17	59355946
P008331	17	59481373
P008332	17	59501453
P008333	17	59571053
P008334	17	59604928
P008335	17	59771718
P008336	17	59929104
P008337	17	59939798
P008338	17	59939895
P008339	17	59985874
P008340	17	60192598
P008341	17	60395693
P008342	17	60421914
P008343	17	60763213
P008344	17	60793399
P008345	17	60857517
P008346	17	60899178
P008347	17	61013157
P008348	17	61017423
P008349	17	61020725
P008350	17	61225577
P008351	17	61235696
P008352	17	61339676
P008353	17	61341314
P008354	17	61530452
P008355	17	61550238
P008356	17	61565192
P008357	17	61839918
P008358	17	62016520
P008359	17	62067186
P008360	17	62117262
P008361	17	62304122
P008362	17	62481111
P008363	17	62487308
P008364	17	62516890
P008365	17	62738432
P008366	17	62788220
P008367	17	63036590
P008368	17	63057029
P008369	17	63207865
P008370	17	63226374
P008371	17	63242818
P008372	17	63289088
P008373	17	63321572
P008374	17	63685659
P008375	17	63733091
P008376	17	63870719
P008377	17	63919311
P008378	17	64092693
P008379	17	64302250
P008380	17	64830729
P008381	17	64889579
P008382	17	64910303
P008383	17	64913220
P008384	17	65035960
P008385	17	65042616
P008386	17	65176527
P008387	17	65329040
P008388	17	65549970
P008389	17	65593833
P008390	17	65838589
P008391	17	65870616
P008392	17	66015963
P008393	17	66058921
P008394	17	66208108
P008395	17	66315468
P008396	17	66670546
P008397	17	66675720
P008398	17	66690586
P008399	17	66775971
P008400	17	66865466
P008401	17	67169410
P008402	17	67420741
P008403	17	67978370
P008404	17	68153619
P008405	17	68623636
P008406	17	68688983
P008407	17	68689090
P008408	17	68820987
P008409	17	68842041
P008410	17	68914600
P008411	17	68942215
P008412	17	69042937
P008413	17	69050149
P008414	17	69111098
P008415	17	69215994
P008416	17	69450862
P008417	17	69549238
P008418	17	69552582
P008419	17	69828979
P008420	17	69883072
P008421	17	70055734
P008422	17	70242928
P008423	17	70324554
P008424	17	70355387
P008425	17	70390452
P008426	17	70557346
P008427	17	70608589
P008428	17	70609039
P008429	17	70692740
P008430	17	70739048
P008431	17	70872002
P008432	17	71118914
P008433	17	71169383
P008434	17	71428905
P008435	17	71608654
P008436	17	71643510
P008437	17	71661629
P008438	17	71705893
P008439	17	72875490
P008440	17	73016621
P008441	17	73344855
P008442	17	73622989
P008443	17	73828486
P008444	17	73849022
P008445	17	73905546
P008446	17	74049426
P008447	17	74153646
P008448	17	74314773
P008449	17	74492095
P008450	17	74500332
P008451	17	74563653
P008452	17	74728082
P008453	17	74738008
P008454	17	74742805
P008455	17	74903777
P008456	17	74988444
P008457	17	75686959
P008458	17	75822544
P008459	17	75956511
P008460	17	76151166
P008461	17	76222588
P008462	17	76320779
P008463	17	76384787
P008464	17	76999437
P008465	17	77117581
P008466	17	77247212
P008467	17	77247259
P008468	17	77257123
P008469	17	77313760
P008470	17	77457002
P008471	17	77466189
P008472	17	77748961
P008473	17	77801436
P008474	17	78398132
P008475	17	78484047
P008476	17	78524092
P008477	17	78524130
P008478	17	78527474
P008479	17	78530561
P008480	17	78765943
P008481	17	78873014
P008482	17	78880757
P008483	17	78951165
P008484	17	78951177
P008485	17	79256220
P008486	17	79390013
P008487	17	79671935
P008488	17	80226571
P008489	17	80452664
P008490	17	80535596
P008491	17	80560494
P008492	17	80571129
P008493	17	80571933
P008494	17	80574532
P008495	17	80917016
P008496	18	331827
P008497	18	1134695
P008498	18	1595869
P008499	18	1601017
P008500	18	2293196
P008501	18	2357547
P008502	18	3010609
P008503	18	3245671
P008504	18	3334074
P008505	18	3337001
P008506	18	3385059
P008507	18	3420661
P008508	18	3753093
P008509	18	3800808
P008510	18	3848826
P008511	18	3915046
P008512	18	4112842
P008513	18	4127583
P008514	18	4211925
P008515	18	4700983
P008516	18	4710695
P008517	18	5097287
P008518	18	5098165
P008519	18	5705516
P008520	18	6786443
P008521	18	6939846
P008522	18	7509230
P008523	18	7791194
P008524	18	8713774
P008525	18	9108126
P008526	18	9382609
P008527	18	9871426
P008528	18	9913345
P008529	18	10061959
P008530	18	10535387
P008531	18	10729880
P008532	18	10840329
P008533	18	11250447
P008534	18	11250582
P008535	18	11256638
P008536	18	11380723
P008537	18	11384909
P008538	18	11489920
P008539	18	11503484
P008540	18	12039400
P008541	18	12697613
P008542	18	12728127
P008543	18	12741059
P008544	18	13067319
P008545	18	13412537
P008546	18	13591494
P008547	18	19314371
P008548	18	19496983
P008549	18	20554819
P008550	18	21336098
P008551	18	21716773
P008552	18	22101076
P008553	18	22167112
P008554	18	22232265
P008555	18	22243885
P008556	18	22322903
P008557	18	22947167
P008558	18	23132572
P008559	18	23273697
P008560	18	23609095
P008561	18	24383355
P008562	18	24537404
P008563	18	24550070
P008564	18	24576252
P008565	18	24870746
P008566	18	24886068
P008567	18	25125940
P008568	18	25612326
P008569	18	26727523
P008570	18	27090938
P008571	18	27189669
P008572	18	27240707
P008573	18	27543565
P008574	18	27641288
P008575	18	27835741
P008576	18	28135234
P008577	18	28711519
P008578	18	28783688
P008579	18	29597447
P008580	18	29637649
P008581	18	29688986
P008582	18	30176923
P008583	18	30305840
P008584	18	30451993
P008585	18	30854602
P008586	18	30976408
P008587	18	31079945
P008588	18	31413448
P008589	18	31618508
P008590	18	32782932
P008591	18	32820181
P008592	18	33581660
P008593	18	33611691
P008594	18	33726485
P008595	18	33937311
P008596	18	34077685
P008597	18	34134665
P008598	18	34567705
P008599	18	34863656
P008600	18	34917461
P008601	18	34949544
P008602	18	35213799
P008603	18	35305576
P008604	18	35654573
P008605	18	36637118
P008606	18	37151874
P008607	18	37590484
P008608	18	38087719
P008609	18	38091750
P008610	18	38287433
P008611	18	38363064
P008612	18	39841772
P008613	18	40218068
P008614	18	40219525
P008615	18	40364375
P008616	18	41245773
P008617	18	41923379
P008618	18	42041063
P008619	18	42166225
P008620	18	42359004
P008621	18	42689285
P008622	18	44674059
P008623	18	44880763
P008624	18	45103319
P008625	18	45433117
P008626	18	45563098
P008627	18	45611127
P008628	18	45909012
P008629	18	45946275
P008630	18	46123873
P008631	18	46460732
P008632	18	46583734
P008633	18	46852115
P008634	18	46885674
P008635	18	46897961
P008636	18	47827943
P008637	18	48583105
P008638	18	48603835
P008639	18	48629913
P008640	18	48962360
P008641	18	49219762
P008642	18	49853285
P008643	18	50122300
P008644	18	50294871
P008645	18	50296948
P008646	18	50390763
P008647	18	50498814
P008648	18	50588945
P008649	18	50975302
P008650	18	51557280
P008651	18	51596681
P008652	18	51971393
P008653	18	52509051
P008654	18	52516339
P008655	18	53302321
P008656	18	53428347
P008657	18	53714866
P008658	18	54123922
P008659	18	54598051
P008660	18	55160632
P008661	18	55507349
P008662	18	56459732
P008663	18	56637677
P008664	18	57087321
P008665	18	57087623
P008666	18	57141228
P008667	18	57336783
P008668	18	58046051
P008669	18	58160183
P008670	18	58162916
P008671	18	59254399
P008672	18	59257023
P008673	18	59942625
P008674	18	60126682
P008675	18	60253930
P008676	18	60430456
P008677	18	60811586
P008678	18	60926419
P008679	18	61219147
P008680	18	61587732
P008681	18	61654958
P008682	18	62796653
P008683	18	63025746
P008684	18	64630731
P008685	18	64950093
P008686	18	65004338
P008687	18	65121005
P008688	18	65138422
P008689	18	65214082
P008690	18	65337899
P008691	18	65339348
P008692	18	65551147
P008693	18	65603769
P008694	18	66393240
P008695	18	66659911
P008696	18	66787884
P008697	18	67096443
P008698	18	67468388
P008699	18	67845806
P008700	18	67850774
P008701	18	67973079
P008702	18	68019868
P008703	18	68141512
P008704	18	68833455
P008705	18	71838859
P008706	18	71937252
P008707	18	72073604
P008708	18	72844575
P008709	18	72907278
P008710	18	72937113
P008711	18	74282531
P008712	18	74845353
P008713	18	74952696
P008714	18	75143743
P008715	18	76034414
P008716	18	76043336
P008717	18	76170411
P008718	18	76417793
P008719	18	76817231
P008720	18	76862505
P008721	18	77003733
P008722	19	412730
P008723	19	547973
P008724	19	756844
P008725	19	788101
P008726	19	967584
P008727	19	1014377
P008728	19	1022403
P008729	19	1064485
P008730	19	1156397
P008731	19	1201084
P008732	19	1271529
P008733	19	1442712
P008734	19	2113944
P008735	19	2668611
P008736	19	3096206
P008737	19	3113903
P008738	19	3123113
P008739	19	3167763
P008740	19	3461118
P008741	19	4288205
P008742	19	4765789
P008743	19	5046070
P008744	19	5142473
P008745	19	5217541
P008746	19	5393748
P008747	19	5763545
P008748	19	5766090
P008749	19	5936689
P008750	19	5945671
P008751	19	5945851
P008752	19	7182753
P008753	19	7466137
P008754	19	7545987
P008755	19	7825104
P008756	19	8125342
P008757	19	8235013
P008758	19	8278560
P008759	19	8332606
P008760	19	8396803
P008761	19	8453822
P008762	19	8801391
P008763	19	8957564
P008764	19	9059808
P008765	19	9404306
P008766	19	9793351
P008767	19	9868078
P008768	19	10008475
P008769	19	10238547
P008770	19	10502129
P008771	19	10742170
P008772	19	10773215
P008773	19	10913354
P008774	19	11159096
P008775	19	11297434
P008776	19	11330765
P008777	19	11526083
P008778	19	11569316
P008779	19	11904943
P008780	19	12009176
P008781	19	12024607
P008782	19	12068846
P008783	19	12126604
P008784	19	12156170
P008785	19	12439248
P008786	19	12844061
P008787	19	13196680
P008788	19	13242025
P008789	19	13614007
P008790	19	13678320
P008791	19	14018553
P008792	19	14132863
P008793	19	14451948
P008794	19	14595704
P008795	19	14686381
P008796	19	14804836
P008797	19	14808583
P008798	19	15036841
P008799	19	15439573
P008800	19	15460963
P008801	19	15984742
P008802	19	16038300
P008803	19	16112911
P008804	19	16194504
P008805	19	16561088
P008806	19	17088174
P008807	19	17111411
P008808	19	17229996
P008809	19	17281596
P008810	19	17360864
P008811	19	17462792
P008812	19	17517369
P008813	19	17561454
P008814	19	17848705
P008815	19	17876535
P008816	19	17899886
P008817	19	17939369
P008818	19	17989406
P008819	19	18264940
P008820	19	18267686
P008821	19	18401232
P008822	19	18524386
P008823	19	18807423
P008824	19	18847608
P008825	19	18855724
P008826	19	18951139
P008827	19	18957218
P008828	19	18975882
P008829	19	19293003
P008830	19	19377522
P008831	19	21303143
P008832	19	21355719
P008833	19	21722814
P008834	19	21776332
P008835	19	21883626
P008836	19	22084723
P008837	19	22508499
P008838	19	22782076
P008839	19	23005066
P008840	19	23479490
P008841	19	23514398
P008842	19	28271160
P008843	19	28319922
P008844	19	28336245
P008845	19	28569878
P008846	19	28676058
P008847	19	28792480
P008848	19	28795713
P008849	19	28828352
P008850	19	28894519
P008851	19	29210129
P008852	19	29282209
P008853	19	29397005
P008854	19	29433361
P008855	19	29434304
P008856	19	29769934
P008857	19	29861707
P008858	19	29906561
P008859	19	30112141
P008860	19	30256149
P008861	19	30304857
P008862	19	30307115
P008863	19	30400158
P008864	19	30768476
P008865	19	30779475
P008866	19	30869741
P008867	19	30983881
P008868	19	31077263
P008869	19	31174632
P008870	19	31216542
P008871	19	31284409
P008872	19	31302646
P008873	19	31520141
P008874	19	32038730
P008875	19	32162212
P008876	19	32169732
P008877	19	32259123
P008878	19	32463104
P008879	19	32486346
P008880	19	32650501
P008881	19	33161274
P008882	19	33331913
P008883	19	33354335
P008884	19	33365430
P008885	19	33624878
P008886	19	33913014
P008887	19	34495457
P008888	19	34852881
P008889	19	34889549
P008890	19	35061250
P008891	19	35278423
P008892	19	35412248
P008893	19	36395096
P008894	19	36568094
P008895	19	36568798
P008896	19	36573381
P008897	19	36603742
P008898	19	36947940
P008899	19	36985886
P008900	19	37239016
P008901	19	37334598
P008902	19	37922795
P008903	19	37948868
P008904	19	38170049
P008905	19	38184612
P008906	19	38325934
P008907	19	38707003
P008908	19	38872859
P008909	19	39025952
P008910	19	39078951
P008911	19	39141713
P008912	19	39269720
P008913	19	39484081
P008914	19	39603195
P008915	19	39608153
P008916	19	39631880
P008917	19	39748248
P008918	19	39954943
P008919	19	40007820
P008920	19	40192544
P008921	19	40557701
P008922	19	40755037
P008923	19	40887018
P008924	19	40907539
P008925	19	41159193
P008926	19	41211056
P008927	19	41291119
P008928	19	41707819
P008929	19	41920765
P008930	19	42167521
P008931	19	42201560
P008932	19	42235471
P008933	19	42731570
P008934	19	42883953
P008935	19	42950739
P008936	19	44491145
P008937	19	44888177
P008938	19	45690918
P008939	19	45762753
P008940	19	46007334
P008941	19	46660954
P008942	19	46788317
P008943	19	46844123
P008944	19	46876217
P008945	19	47134312
P008946	19	47287507
P008947	19	47414264
P008948	19	47596677
P008949	19	47728913
P008950	19	47764571
P008951	19	48131817
P008952	19	48659738
P008953	19	48734942
P008954	19	48757587
P008955	19	48954571
P008956	19	49215540
P008957	19	49354935
P008958	19	49802588
P008959	19	49921636
P008960	19	49956925
P008961	19	50297459
P008962	19	50592247
P008963	19	50859353
P008964	19	51279882
P008965	19	51415150
P008966	19	51561896
P008967	19	51658453
P008968	19	51711037
P008969	19	51890186
P008970	19	51938588
P008971	19	52078929
P008972	19	52183884
P008973	19	52259571
P008974	19	52864251
P008975	19	53056476
P008976	19	53066325
P008977	19	53509460
P008978	19	53597171
P008979	19	54381233
P008980	19	54890622
P008981	19	55069964
P008982	19	55209061
P008983	19	55524586
P008984	19	55547934
P008985	19	55566128
P008986	19	55644088
P008987	19	55648055
P008988	19	55779898
P008989	19	55807586
P008990	19	55961105
P008991	19	56243234
P008992	19	56319525
P008993	19	56822657
P008994	19	57162288
P008995	19	57218918
P008996	19	57319629
P008997	19	57516070
P008998	19	57621012
P008999	19	57733864
P009000	19	57962714
P009001	19	58050264
P009002	19	58112435
P009003	19	58210159
P009004	19	58675005
P009005	19	58703085
P009006	19	58830261
P009007	19	58852835
P009008	20	545941
P009009	20	594693
P009010	20	750004
P009011	20	865107
P009012	20	895325
P009013	20	1317781
P009014	20	1397439
P009015	20	1543333
P009016	20	1621686
P009017	20	1759469
P009018	20	1815062
P009019	20	1917209
